"","ISO","year","totdeath","armconf1","matmor","infmor","neomor","under5mor","earthquake","drought"
"3757",NA,2016,NA,NA,408,47.52724371,26.22490573,66.51592775,NA,NA
"3758",NA,2017,NA,NA,398,46.1081401,25.69128825,64.24399372,NA,NA
"3759",NA,2018,NA,NA,NA,44.79522074,25.13165636,62.07293632,NA,NA
"3760",NA,2019,NA,NA,NA,43.59125166,24.5979354,60.05415038,NA,NA
"3761",NA,2000,NA,NA,1000,99.16617376,43.95216135,169.4711147,NA,NA
"3762",NA,2001,NA,NA,987,96.5793404,42.90921397,164.3553376,NA,NA
"3763",NA,2002,NA,NA,973,93.92350562,41.84866308,158.9838056,NA,NA
"3764",NA,2003,NA,NA,954,91.2442253,40.86544028,153.6297794,NA,NA
"3765",NA,2004,NA,NA,924,88.57660878,39.90788885,148.2783528,NA,NA
"3766",NA,2005,NA,NA,890,86.0171123,39.00919165,143.1011193,NA,NA
"3767",NA,2006,NA,NA,858,83.53945121,38.21358493,138.1644716,NA,NA
"3768",NA,2007,NA,NA,834,81.17597055,37.51933436,133.4750447,NA,NA
"3769",NA,2008,NA,NA,821,79.00153677,36.88893011,129.1176461,NA,NA
"3770",NA,2009,NA,NA,810,77.02490628,36.26164215,125.0638226,NA,NA
"3771",NA,2010,NA,NA,798,75.16024311,35.69794091,121.38325,NA,NA
"3772",NA,2011,NA,NA,789,73.5080295,35.19385313,118.0393257,NA,NA
"3773",NA,2012,NA,NA,778,71.96530018,34.74189555,114.9971079,NA,NA
"3774",NA,2013,NA,NA,767,70.55418322,34.35797657,112.1911899,NA,NA
"3775",NA,2014,NA,NA,758,69.24899712,33.95211279,109.6962866,NA,NA
"3776",NA,2015,NA,NA,744,68.00160289,33.57905619,107.2916927,NA,NA
"3777",NA,2016,NA,NA,729,66.67483055,33.16771618,104.637694,NA,NA
"3778",NA,2017,NA,NA,717,65.31384172,32.72579699,102.0320864,NA,NA
"3779",NA,2018,NA,NA,NA,63.87577856,32.21974168,99.29113974,NA,NA
"3780",NA,2019,NA,NA,NA,62.35233279,31.73890801,96.49428924,NA,NA
"3781",NA,2000,NA,NA,250,44.09256936,25.43366271,60.55947269,NA,NA
"3782",NA,2001,NA,NA,243,42.80036294,24.93281577,58.68500273,NA,NA
"3783",NA,2002,NA,NA,235,41.50108659,24.44103019,56.84083698,NA,NA
"3784",NA,2003,NA,NA,235,40.27458816,23.9299708,55.05752876,NA,NA
"3785",NA,2004,NA,NA,226,39.03268064,23.37480051,53.26149867,NA,NA
"3786",NA,2005,NA,NA,214,37.82395227,22.8193077,51.51764004,NA,NA
"3787",NA,2006,NA,NA,211,36.61907387,22.23770667,49.7665975,NA,NA
"3788",NA,2007,NA,NA,201,35.39824616,21.65908974,47.994989,NA,NA
"3789",NA,2008,NA,NA,188,34.18125018,21.01697136,46.19507879,NA,NA
"3790",NA,2009,NA,NA,180,33.03302876,20.42271206,44.47126503,NA,NA
"3791",NA,2010,NA,NA,174,31.98699405,19.81082997,42.96973593,NA,NA
"3792",NA,2011,NA,NA,167,31.1429479,19.32042084,41.75459068,NA,NA
"3793",NA,2012,NA,NA,163,30.64680617,18.88427645,41.36755449,NA,NA
"3794",NA,2013,NA,NA,157,30.00549986,18.45402447,40.60593811,NA,NA
"3795",NA,2014,NA,NA,156,29.35539374,18.00301048,39.65857468,NA,NA
"3796",NA,2015,NA,NA,153,28.69596462,17.61914483,38.62730663,NA,NA
"3797",NA,2016,NA,NA,152,28.08376594,17.33249392,37.68171538,NA,NA
"3798",NA,2017,NA,NA,149,27.29272157,17.11626306,36.23137417,NA,NA
"3799",NA,2018,NA,NA,NA,26.82549778,16.87736007,35.61514683,NA,NA
"3800",NA,2019,NA,NA,NA,26.33280639,16.65764201,34.88575942,NA,NA
"3801","ASM",2000,NA,NA,NA,NA,NA,NA,NA,NA
"3802","ASM",2001,NA,NA,NA,NA,NA,NA,NA,NA
"3803","ASM",2002,NA,NA,NA,NA,NA,NA,NA,NA
"3804","ASM",2003,NA,NA,NA,NA,NA,NA,NA,NA
"3805","ASM",2004,NA,NA,NA,NA,NA,NA,NA,NA
"3806","ASM",2005,NA,NA,NA,NA,NA,NA,NA,NA
"3807","ASM",2006,NA,NA,NA,NA,NA,NA,NA,NA
"3808","ASM",2007,NA,NA,NA,NA,NA,NA,NA,NA
"3809","ASM",2008,NA,NA,NA,NA,NA,NA,NA,NA
"3810","ASM",2009,NA,NA,NA,NA,NA,NA,1,0
"3811","ASM",2010,NA,NA,NA,NA,NA,NA,NA,NA
"3812","ASM",2011,NA,NA,NA,NA,NA,NA,NA,NA
"3813","ASM",2012,NA,NA,NA,NA,NA,NA,NA,NA
"3814","ASM",2013,NA,NA,NA,NA,NA,NA,NA,NA
"3815","ASM",2014,NA,NA,NA,NA,NA,NA,NA,NA
"3816","ASM",2015,NA,NA,NA,NA,NA,NA,NA,NA
"3817","ASM",2016,NA,NA,NA,NA,NA,NA,NA,NA
"3818","ASM",2017,NA,NA,NA,NA,NA,NA,NA,NA
"3819","ASM",2018,NA,NA,NA,NA,NA,NA,NA,NA
"3820","ASM",2019,NA,NA,NA,NA,NA,NA,NA,NA
"3821","BMU",2000,NA,NA,NA,NA,NA,NA,NA,NA
"3822","BMU",2001,NA,NA,NA,NA,NA,NA,NA,NA
"3823","BMU",2002,NA,NA,NA,NA,NA,NA,NA,NA
"3824","BMU",2003,NA,NA,NA,NA,NA,NA,NA,NA
"3825","BMU",2004,NA,NA,NA,NA,NA,NA,NA,NA
"3826","BMU",2005,NA,NA,NA,NA,NA,NA,NA,NA
"3827","BMU",2006,NA,NA,NA,NA,NA,NA,NA,NA
"3828","BMU",2007,NA,NA,NA,NA,NA,NA,NA,NA
"3829","BMU",2008,NA,NA,NA,NA,NA,NA,NA,NA
"3830","BMU",2009,NA,NA,NA,NA,NA,NA,NA,NA
"3831","BMU",2010,NA,NA,NA,NA,NA,NA,NA,NA
"3832","BMU",2011,NA,NA,NA,NA,NA,NA,NA,NA
"3833","BMU",2012,NA,NA,NA,NA,NA,NA,NA,NA
"3834","BMU",2013,NA,NA,NA,NA,NA,NA,NA,NA
"3835","BMU",2014,NA,NA,NA,NA,NA,NA,NA,NA
"3836","BMU",2015,NA,NA,NA,NA,NA,NA,NA,NA
"3837","BMU",2016,NA,NA,NA,NA,NA,NA,NA,NA
"3838","BMU",2017,NA,NA,NA,NA,NA,NA,NA,NA
"3839","BMU",2018,NA,NA,NA,NA,NA,NA,NA,NA
"3840","BMU",2019,NA,NA,NA,NA,NA,NA,NA,NA
"3841",NA,2000,NA,NA,20,10.35377888,6.5367705,12.24332141,NA,NA
"3842",NA,2001,NA,NA,19,9.838498124,6.159182949,11.63624485,NA,NA
"3843",NA,2002,NA,NA,17,9.49103012,5.913486291,11.21167819,NA,NA
"3844",NA,2003,NA,NA,16,9.207105119,5.700287615,10.87698607,NA,NA
"3845",NA,2004,NA,NA,15,8.870824183,5.435772639,10.44209821,NA,NA
"3846",NA,2005,NA,NA,14,8.393090011,5.131779458,9.900442762,NA,NA
"3847",NA,2006,NA,NA,13,7.882774817,4.791341327,9.275349705,NA,NA
"3848",NA,2007,NA,NA,12,7.420926297,4.475008733,8.701068805,NA,NA
"3849",NA,2008,NA,NA,12,6.935704017,4.205195188,8.182059286,NA,NA
"3850",NA,2009,NA,NA,11,6.548900595,3.982703612,7.708581783,NA,NA
"3851",NA,2010,NA,NA,11,6.169101866,3.766453015,7.33099819,NA,NA
"3852",NA,2011,NA,NA,10,5.886856808,3.598099714,6.982820506,NA,NA
"3853",NA,2012,NA,NA,9,5.622893974,3.452906712,6.624633319,NA,NA
"3854",NA,2013,NA,NA,9,5.340968848,3.331111399,6.332761208,NA,NA
"3855",NA,2014,NA,NA,9,5.06766987,3.189491419,6.02653522,NA,NA
"3856",NA,2015,NA,NA,9,4.835833913,3.034158843,5.769004721,NA,NA
"3857",NA,2016,NA,NA,9,4.604803763,2.911984848,5.463623039,NA,NA
"3858",NA,2017,NA,NA,8,4.397392104,2.784185453,5.228100858,NA,NA
"3859",NA,2018,NA,NA,NA,4.213125998,2.712889352,5.01589049,NA,NA
